Id,Sales
1,3931.57622587319
24825,4534.99527929614
5993,3578.42229247717
37665,5187.397415125
18833,3684.8077773774
12841,5275.32860072698
19689,3788.12385516324
857,4287.14412730865
15409,7149.72142176808
38521,5955.76978273518
13697,5104.35327263613
7705,3771.00891263716
39377,6825.45530730878
20545,4281.55334872693
1713,4664.34017301709
16265,4099.15845311915
33385,6524.50102596504
27393,6741.99443986402
2569,5135.3495424809
40233,4830.213395957
21401,6258.0525059664
35953,4321.65031911799
34241,4130.2643123495
3425,6913.07394779871
22257,3869.99441723379
9417,6037.57345716229
30817,3734.28804641525
10273,4576.2951561576
35097,4392.80510525461
23113,4244.64951062874
4281,3811.31064643666
14553,6058.46801446721
8561,3999.87978340037
29961,4034.93701039965
25681,5031.60531725034
5137,3552.37953501246
23969,4322.46250832602
36809,5039.47779376018
17977,3536.33616353735
26537,5601.41388691971
11985,4803.70626614007
6849,3569.44895566386
17121,4176.79833587817
29105,4203.13728217915
32529,4187.42589619146
11129,4643.2541965896
31673,3467.34230659575
28249,4279.50359053038
23970,7356.60030361517
1714,8794.86472182575
24826,7896.66416194099
18834,5604.72210491128
38522,10426.4524460567
5994,5746.50337302782
35954,7814.23996341844
2,7615.69596150568
39378,4367.56452729841
4282,3993.81767796994
29106,5933.44633509825
8562,5887.58981453745
9418,4162.98786566423
25682,8611.62657186055
19690,5348.99182193871
34242,4056.40959553236
16266,4683.53788416841
22258,3712.47267131544
26538,9332.09660040557
20546,5259.14070524166
10274,3596.77291123186
30818,5958.8268471951
37666,8232.00482968433
33386,4662.31177201425
14554,11856.1549778206
858,8219.49103914808
21402,4231.65605438318
2570,9517.64590847917
11130,7666.43512094729
5138,5762.98714836138
40234,4577.9542513194
32530,6141.93979519445
36810,8035.04674631106
11986,7669.98969130047
15410,4654.92624614699
35098,7644.66100925448
29962,5635.8365132248
23114,7169.83979735492
17978,5502.80233302577
31674,5996.31480647568
28250,4010.96780604364
6850,5990.34663558888
13698,8635.84974421918
27394,4107.6210609903
7706,6104.57792307904
17122,6404.82588635935
12842,7937.84204209098
3426,4588.28033208474
4283,6120.19696839225
23971,10142.7322594664
24827,10226.230171109
1715,10999.9249476934
8563,9169.67292097706
5995,8108.36898634018
29107,8417.79775775587
38523,14344.2019570637
34243,6721.13368857442
22259,6813.51301059728
35955,10594.9951418917
3,9515.75793660741
20547,8711.32137896493
39379,4492.01940347114
16267,6729.24815093245
26539,13404.4041629332
23115,10223.1777978681
18835,8618.21643154407
25683,11676.8809305589
37667,13019.6867803161
859,9800.93676037774
