"Id","Sales"
1,4420.54267883601
24825,4380.18203617205
5993,3660.37775870694
37665,5118.99776124682
18833,3565.63342910528
12841,5083.81865250642
19689,3559.04718342712
857,4707.67960643565
15409,4411.99078207515
38521,5747.18566425555
13697,5092.84176445282
7705,3730.18648306316
39377,4679.66627610743
20545,3848.04832061715
1713,4882.15762649751
16265,4585.39031479846
33385,3961.47467978648
27393,3958.14791518301
2569,5156.66693877373
40233,4950.38790250729
21401,3788.18783431613
35953,4499.35192037234
34241,4207.56584578079
3425,3829.50776577349
22257,4036.84901535536
9417,3840.11235580604
30817,3622.7710728157
10273,4708.16447573681
35097,4562.98621533448
23113,4235.79528419071
4281,4239.08558715947
14553,5898.66879079789
8561,3938.91125864318
29961,3731.66615487215
25681,4997.20051213689
5137,3777.60148063102
23969,4410.64576425868
36809,4890.81271679966
17977,3666.444950168
26537,5509.5629396148
11985,4662.0586396692
6849,3669.61831858614
17121,4058.31462328161
29105,3753.52120452618
32529,3939.6866728134
11129,4648.20339018904
31673,3693.36012418518
28249,4213.90946273309
23970,7403.0142857062
1714,8963.71288377455
24826,7761.28872787257
18834,5587.68724478563
38522,10316.9633942479
5994,5868.13196084474
35954,7746.24601801317
2,7778.09687889721
39378,4619.28658364824
4282,3932.87655341055
29106,5965.97871436364
8562,6033.95511548714
9418,3832.18030600365
25682,8556.24463840245
19690,5532.06964326218
34242,3852.25925255416
16266,4399.67959017382
22258,3791.2756376535
26538,9734.7346348411
20546,5517.01991832857
10274,4242.24967812831
30818,5640.92820757332
37666,8496.8418125767
33386,4044.78936876935
14554,12350.54265197
858,8040.52468374482
21402,4013.71183579363
2570,9918.85371022001
11130,7864.81158910358
5138,5805.03861384721
40234,4750.35933698391
32530,5920.10921384115
36810,8276.61875084479
11986,7943.39122770602
15410,4645.86533466141
35098,7677.57249818824
29962,5714.75275484086
23114,7439.23403192787
17978,5599.91706585906
31674,5797.57672954521
28250,3749.20467215467
6850,5911.72038866616
13698,8540.09615768739
27394,3974.27719820907
7706,5933.70005720932
17122,6399.36420128272
12842,8301.54686850857
3426,3944.76106606151
4283,5988.14894243304
23971,9244.28113862655
24827,9355.38679139451
1715,10877.0546788918
8563,8343.18862439638
5995,7541.89751773779
29107,8623.48578074659
38523,12830.3630805953
34243,6436.43930759736
22259,6002.43096590449
35955,9554.90694107334
3,9087.69641284552
20547,8733.0059052865
39379,5230.09177681187
16267,6080.95184015354
26539,12737.2571944096
23115,9409.32589016741
18835,7897.57104266139
25683,10752.5453574518
37667,10965.6906608075
859,9286.64380104924
17123,8706.18154460802
5139,7946.24242114004
19691,8408.0731259642
9419,4093.62179038124
7707,8216.95741275808
11987,9691.97555493033
10275,6025.06140911845
35099,9662.87226110213
33387,4661.00936764994
14555,12334.7912283777
21403,4493.37037122705
2571,11967.6097624078
11131,9472.94192948644
29963,8184.10318579462
15411,4764.00372319117
28251,6251.83275440412
32531,8750.7631324096
13699,11108.477015488
36811,9547.7409857933
30819,8114.48168294361
40235,6682.52465397887
6851,7732.29992448915
12843,10469.8184843215
27395,4527.89077520378
17979,8155.29993729748
3427,3898.03867324553
31675,8426.1188921507
860,6507.39735056832
24828,6234.07490299516
5996,5035.85449390522
4284,3214.09896228924
26540,8159.71190235207
23972,6172.62557803277
1716,7166.86512491295
28252,3064.42595762321
4,6388.61981025526
23116,5866.79935324015
37668,7127.18126954879
16268,3158.86232972746
35956,6223.87856578555
11132,6089.05082869494
19692,4715.9793359406
