"Id","Sales"
1,4181.26308993831
2,7386.34112242529
3,8933.26867057298
4,7725.14936061412
5,7355.84954919542
6,5884.70400230225
7,7277.71585476751
8,7905.89600779955
9,5165.17893879179
10,5642.30719889625
11,6785.48936324501
12,8053.78348531042
13,7195.01591271993
14,8935.8251510331
15,5586.30859883623
16,4793.32980973261
17,5543.53632246222
18,9683.25828025092
19,10402.6330370594
20,9818.89171945714
21,7805.50225546412
22,4458.41939977193
23,5675.63292273471
24,4210.9467756617
25,7755.7807087695
26,11010.6942889405
27,9245.34629203039
28,5843.31369264081
29,5068.22343832265
30,4346.49708427657
31,5909.23346375275
32,10569.6011167395
33,6597.04061555763
34,5367.64711856444
35,5383.39350420951
36,7884.1261469934
37,3660.76967758155
38,7341.11660827542
39,4416.72091247061
40,6864.07859245536
41,6822.25953996929
42,5383.28053632312
43,8018.54827834126
44,6871.8150133888
45,4901.4338662396
46,6734.14722177522
47,7397.44552000044
48,12032.3270471107
49,5899.51297437028
50,8237.77778258632
51,6829.81854524761
52,8848.50359804973
53,6551.47196225609
54,9165.96543646587
55,4828.62870888889
56,4930.22927675703
57,6007.1573004811
58,5847.20534092575
59,8695.10955655595
60,7947.30394231967
61,5624.46762353109
62,7716.73206195474
63,6556.39171162429
64,9837.33930327385
65,3885.34149016333
66,12797.2371946098
67,4877.81044451982
68,5887.17426023276
69,8408.08852345106
70,4667.09950206427
71,6515.53333521828
72,6127.70876381625
73,7553.52557611501
74,5669.93520114358
75,5667.84260415451
76,7517.57419915059
77,7613.62604633238
78,6924.3717105283
79,5027.03350360197
80,7166.75623130476
81,11526.3092049192
82,6555.76012682039
83,4402.44068030532
84,6720.6913630166
85,5872.37945168891
86,5408.32478167259
87,7355.31634959529
88,3964.68077551594
89,8057.97106734238
90,5998.1910910284
91,7049.33425688737
92,6794.11567906937
93,4140.03493255307
94,5777.85359371471
95,5318.13660329072
96,8334.13074905846
97,8355.94746063676
98,5146.4122397157
99,4948.31636455394
100,7167.4603435036
101,5886.89349689861
102,6360.88202734366
103,6908.93429701601
104,6500.24461396817
105,7562.73139990473
106,5595.36901224651
107,4371.11973133773
108,6699.09775539367
109,7932.55162786996
110,7848.86197902849
111,8552.46252428955
112,7905.48128547569
113,5596.71946484649
114,8881.9026658877
115,5656.59800119156
116,6944.92247628388
117,8983.17509576628
118,6322.60463211675
119,10249.3035543044
120,7502.48876234761
121,7668.76807906529
122,5771.00730006996
123,7070.57954785376
124,7908.07554259204
125,6523.50538949118
126,3909.72732754039
127,5279.48658684053
128,7667.73680942626
129,5215.93177896269
130,4194.20587035465
131,8394.40231281767
132,6328.04662713289
133,5619.50195239685
134,5968.72475398628
135,5137.12307108024
136,7307.24932182667
137,7179.60518814853
138,6926.73654278963
139,5621.15311441833
140,5025.34111592231
141,6339.0837361827
142,3682.25321427166
143,6021.99291501357
144,5501.02326558315
145,8489.7767367641
146,7177.99609815975
147,6116.81791459109
148,12021.4528339998
149,4979.08238752719
150,5101.94863003195
151,10518.1427554783
152,6826.75747450891
153,8523.41516340762
154,7309.65426037684
155,5836.55685889733
156,6309.48348780674
157,5308.01095079238
158,8402.58090955979
159,11251.4643586297
160,6060.50247910004
161,3309.23819749715
162,4540.10700064938
163,8887.97025684833
164,8826.71424516449
165,6284.02406293312
166,6770.43256850734
167,4919.59365356457
168,5239.40793742739
169,3359.94663891791
170,5055.87696753417
171,6154.65973770471
172,7472.57255864215
173,6890.113071371
174,7249.25585784941
175,8052.4623515644
176,9369.5903990526
177,7650.18994207202
178,4841.21917911685
179,9308.49504249826
180,10473.9253303149
181,5891.2693105759
182,7351.33961937678
183,5562.68958606889
184,6626.5294954075
185,4260.7503128525
186,6886.80164097334
187,5425.09080316817
188,9114.51332199818
189,7254.27743795046
190,8343.42035404374
191,7596.57975275662
192,5526.68897726994
193,8833.75513853923
194,18085.952314424
195,10093.0053669407
196,5539.58783070186
197,2989.9873849231
198,5969.0948217125
199,7762.15992595248
200,5734.92769084242
201,12354.1147848193
202,18947.3121615141
203,4028.81410023312
204,5068.03490068915
205,9518.39030801194
206,4857.46443411101
207,8437.2740125648
208,6720.00549543876
209,7546.46840857174
210,4901.92012418092
211,6257.59887098705
212,5828.49566142011
213,7286.634231296
214,9606.20880120509
215,6332.13421646038
216,5886.20287606988
217,7054.5874404126
218,5228.4346243226
219,5035.82581697982
220,7592.13948775473
221,5865.02955906447
222,5801.699779779
223,7153.76650486859
224,6234.51297720664
225,5742.54727531039
226,7086.8444811934
227,7337.80541480963
228,8588.6017143568
229,7010.23703793076
230,7676.23245900268
231,5698.97576029007
232,3726.03987504869
233,6047.3829489333
234,6802.94113078667
235,6125.91467527669
236,4529.40106610507
237,8706.43722283821
238,7351.6130822232
239,9386.37921529702
240,6940.77037707524
241,5845.29264562583
242,5208.81704657628
243,4545.08140939644
244,9846.76391633122
245,5067.66268030961
246,7409.6619688531
247,15043.8154006841
248,7431.65990252766
249,7979.50860520434
250,5560.57821954254
251,4604.18642382881
252,7086.05366437072
253,3947.04319626566
254,5478.97710038723
255,10512.7470118953
256,5271.34986944082
257,16130.0207316682
258,13748.7796315768
259,4896.58327984102
260,6930.87363715139
261,5667.33444135011
262,6836.04912872045
263,5756.84481489456
264,11468.6183070539
265,7929.17033571263
266,10004.8776394623
267,4230.53807068004
268,7602.37845784743
269,5196.03397946411
270,8045.52227988368
271,6935.87316609783
272,6165.62971428682
273,6371.08303171672
274,6217.5643179499
275,8341.22427388802
276,9544.53561965112
277,5792.32742058678
278,10271.2729521628
279,6355.97558503618
280,9855.25754688326
281,5649.76602359708
282,5357.80027368607
283,5451.53577666629
284,10079.498954513
285,6153.95531866157
286,7966.4591426248
287,6567.72679592348
288,8968.92928839247
289,4420.11794986813
290,8429.1902850518
291,6931.34301628176
292,4124.96070032588
293,13356.9432327632
294,17082.7172393514
295,7331.50217721546
296,6693.1388063582
297,9152.25902566781
298,10459.5301305312
299,11362.2367892547
300,5526.31997653634
301,7608.85648995349
302,5687.41442645338
303,8339.73667847776
304,4067.52236099836
305,5928.21923364057
306,5558.83349888073
307,5538.05570684751
308,7505.28723491751
309,5316.13832549654
310,4839.86170681069
311,7028.79636120119
312,4059.68446888725
313,4639.03075106486
314,6194.08843821427
315,6354.20558606712
316,9255.26304145984
317,8475.86056396712
318,7238.22199303895
319,6497.68448926084
320,6185.6043179855
321,11729.9683062505
322,7414.23596046455
323,5417.21025283127
324,4743.48820713946
325,7684.59092789518
326,4528.63639734132
327,7162.31439990103
328,3493.67822094862
329,5189.12951866022
330,7934.6552615071
331,6230.48839547097
332,5228.06558621032
333,8870.83744871443
334,9827.71749299827
335,11906.3434271814
336,6099.46188553695
337,9313.33493350684
338,3077.65037395743
339,5087.28734761986
340,6422.75662378489
341,4376.89423770402
342,7914.14218460432
343,5001.4402473367
344,5085.73961356168
345,8791.24168360073
346,10758.6147677673
347,9310.80366754776
348,5466.10464710433
349,4906.41561711014
350,8174.40375556634
351,7006.06594265406
352,5987.02784115104
353,5391.6774220713
354,6993.02724679688
355,9953.2250955642
356,4318.01589054651
357,6228.66421971951
358,7885.61521635063
359,8235.86872588293
360,13365.2517266407
361,5158.88625724704
362,13960.6994338795
363,6900.6492656793
364,5111.71052364418
365,3593.82337182952
366,6087.58177510471
367,6336.06731283615
368,5830.76435440299
369,7338.82031536404
370,5076.40014184178
371,4736.54336104132
372,7343.70780098584
373,3500.84771986147
374,7471.19710586757
375,6887.1957754208
376,7712.62616134029
377,9005.91753940969
378,5742.69516899953
379,8803.96243860676
380,6173.10305370115
381,5255.3345889469
382,5696.62792631191
383,4930.11170849082
384,10237.0134105045
385,6506.31731695071
386,4801.99743747926
387,7152.54523535866
388,8556.59107241191
389,7368.68605330361
390,6244.21950805387
391,8357.46186100566
392,5550.20280616003
393,5802.50778334836
394,6110.70651182581
395,8753.33985733552
396,6284.26981624475
397,6321.22979126726
398,5870.74970212292
399,5152.84698924017
400,3806.74693756806
401,5659.87942002972
402,8648.05697745694
403,8543.66541353315
404,10590.6003226822
405,11424.9376352743
406,8282.81166062116
407,5929.27107212967
408,5073.32144524208
409,10718.0980636009
410,10655.1188027632
411,7759.43590632603
412,8679.10173703594
413,8013.24993956535
414,5846.5528351917
415,4076.4951454363
416,10191.2362886382
417,6788.49308245659
418,6429.77492153198
419,6288.57505414079
420,3094.61139183254
421,11573.2800687009
422,6030.55176721679
423,5853.6953197509
424,4967.25151734602
425,5576.725575489
426,6488.14095812325
427,8554.33073109569
428,6666.79283061647
429,5181.29018126642
430,5184.97344126563
431,4031.95900726297
432,3387.31813234351
433,6992.38695378888
434,17499.5582604084
435,4411.35251655325
436,5851.51817035567
437,6705.29864287295
438,5754.8573766202
439,5197.12447497974
440,5031.68690884114
441,3938.1899805233
442,7315.58284870134
443,6994.58820661406
444,4155.64782925166
445,8721.43063956148
446,5770.50089769497
447,4619.87441460923
448,8954.09969178469
449,7636.71743577722
450,9406.72340889595
451,5515.17723048833
452,6477.18414878323
453,4853.80080246305
454,4932.2142521489
455,15066.4015119058
456,10015.417939964
457,6509.52653837904
458,5720.78825135216
459,4820.59351158155
460,5681.25508306796
461,5100.02670438735
462,10922.9168336233
463,4983.70567572463
464,5284.3837164713
465,7210.48034334665
466,4728.88690207899
467,6563.19917698969
468,7584.25048229515
469,7182.86555647521
470,7184.74299441034
471,4260.03505224157
472,5377.40434186462
473,6643.4014001178
474,8870.49902142889
475,8145.91767740277
476,6927.62851880316
477,4381.32206577319
478,7728.08247285199
479,6024.11281427134
480,4635.69101954601
481,7080.39210196597
482,7085.50622748934
483,6546.80567817962
484,6260.04053112925
485,6161.88468272527
486,6194.3424915828
487,5474.15029858095
488,6938.50664192471
489,6556.4104724993
490,6255.91593376854
491,9106.26717793517
492,5952.99818837054
493,4403.39405825687
494,11918.0796738019
495,5978.66190948912
496,3337.80750583293
497,7555.16118759285
498,9621.74202417283
499,9981.35481663959
500,4968.92908573404
501,5829.80227629776
502,5641.39235394472
503,7142.91883907335
504,5596.05754222607
505,8462.47568231867
506,3325.36803231513
507,5636.13218482049
508,6135.26488943575
509,5647.86403014534
510,5106.12583960292
511,7006.7342204018
512,8346.89070217093
513,6045.29522546087
514,8250.7836987215
515,6976.970947194
516,8793.44719810404
517,5022.41793589115
518,6465.73394545878
519,6917.3810236828
520,8083.82850466239
521,7928.64851969708
522,5143.16353721915
523,8754.04118370894
524,6875.96521834407
525,7690.25875944483
526,4185.38126557735
527,4023.2684395707
528,8128.86594222562
529,6095.58842513264
530,8876.97368135595
531,6702.74088084882
532,5774.09621537875
533,8163.93952692269
534,6672.08553721079
535,6972.95930964316
536,7831.48328855545
537,6330.98072975649
538,9003.36676988793
539,11029.4765945795
540,7138.46454466353
541,5059.34078993047
542,5667.65338927655
543,3976.68396063993
544,0
545,8016.99587705924
546,5422.09029348855
547,8268.26464077244
548,4606.2510550728
549,6096.3384978842
550,5769.44970419118
551,9082.0412270565
552,5031.50932883704
553,5225.46311110728
554,5849.40320341366
555,7645.06205065162
556,5164.71090903769
557,7112.52288999877
558,7542.21569152164
559,8268.02805859769
560,7664.72424864162
561,7000.20119950134
562,5856.01850514102
563,4803.8528963763
564,5099.10735551225
565,10678.6199780004
566,9421.00854311046
567,6751.97571250896
568,14447.4502368535
569,5833.76839395038
570,5250.7097814329
571,6010.60191254988
572,8461.45874709627
573,10184.9007703094
574,7043.7423383655
575,8114.96851375849
576,7966.48193774087
577,8276.37561452161
578,6754.65534204701
579,5851.49026344088
580,4545.68408121104
581,5045.62966488829
582,4129.17310954085
583,5428.15510437598
584,8292.39206713494
585,16340.4464192059
586,6910.29852582968
587,4925.11060049443
588,7099.85491691547
589,4442.46161802503
590,6152.26504182826
591,4328.99442385812
592,8918.25985701091
593,6454.31013665194
594,6145.17446340834
595,13314.7289135626
596,11759.8882715135
597,5537.65425480363
598,6855.80156899736
599,3868.93136285784
600,5359.90112151065
601,5318.70477871799
602,8654.59216492509
603,4877.64759937006
604,4487.8393090047
605,5687.11064046
606,5570.00598864425
607,6807.27699265979
608,7132.822343138
609,3496.30544246975
610,7101.13492192812
611,8255.16030883519
612,7586.86959116854
613,5152.01149141365
614,4361.60261828597
615,8318.36690934663
616,4422.59783341701
617,9395.30910490177
618,4343.05718594415
619,5184.04372743349
620,6842.47465960261
621,6067.32175651394
622,4779.91084255532
623,6063.24893325423
624,6895.31996455057
625,9154.84324189783
626,9816.063903182
627,5777.25842078663
628,3964.40091976624
629,5653.91167720839
630,6185.01434555364
631,4779.00360170263
632,6285.55268463285
633,6124.51833801668
634,10962.1478421562
635,7359.96911674765
636,6437.88154133776
637,7634.88211479513
638,4725.01824298237
639,8937.30824486882
640,5765.81878142111
641,12639.5712750162
642,6195.15198690843
643,5192.96199549882
644,5518.08712974683
645,4216.05123454898
646,7023.11355186894
647,18561.1764248073
648,4239.41742294279
649,4620.74704522619
650,9671.47156142808
651,5909.16019051481
652,7651.72970983118
653,7906.914054825
654,6205.56075522918
655,4980.64042674249
656,4731.55803285668
657,9228.32559539591
658,5984.67552442666
659,7166.79040991137
660,7493.87802186519
661,4504.23072823625
662,7035.06752412184
663,6255.01497257755
664,3934.10105317566
665,8339.20375429839
666,8458.48128251264
667,4336.81430991073
668,7562.5077897826
669,6987.54663540459
670,4627.62808319515
671,9225.66784336841
672,6374.69372812444
673,7847.76906820028
674,4633.69717455476
675,4845.57119552725
676,6142.84204949013
677,0
678,7691.43977801653
679,4103.39149023378
680,6212.34768037837
681,4777.16685231796
682,5930.35138003396
683,6232.74112771826
684,6872.70647329231
685,6982.8362117926
686,8189.96511196181
687,5862.870563724
688,6755.54449246361
689,6221.27197598018
690,8518.07574444317
691,9443.83242625755
692,6917.7901044789
693,3366.87711136871
694,5835.39901110518
695,7216.1082543776
696,4092.0324191537
697,11111.1562394743
698,5723.59915365923
699,6446.98218926996
700,10541.7339533022
701,6816.69817951284
702,4484.17636183271
703,10965.860092266
704,9781.10201109499
705,5343.00015359211
706,8724.34255083923
707,9855.24814722807
708,6059.57185796984
709,5226.07123640719
710,6742.9526704148
711,5454.65143254657
712,6030.62654544844
713,7085.61435981803
714,4896.38711439546
715,6100.74194765617
716,7289.38001012237
717,6584.44900480171
718,7917.81914222473
719,5975.93666400422
720,6341.0793539468
721,4528.3815364357
722,7666.58136706095
723,6875.63074883772
724,6087.43661373362
725,6494.3943816611
726,7328.92228097082
727,9405.82626125687
728,5618.86949283782
729,5428.55897576816
730,6444.99013194706
731,7080.90537454122
732,6448.19371024924
733,4426.78051320779
734,4210.23184141266
735,7139.96262108572
736,7632.8725073602
737,5453.27283437374
738,8205.29782186621
739,6017.19860616573
740,6353.43591154271
741,5344.43754173179
742,3318.33303873008
743,6910.47648857409
744,6312.15008974675
745,6539.69708367625
746,8639.7795638211
747,8077.69344013193
748,4752.61876981075
749,8580.11932226177
750,4018.5391621363
751,3134.81353719029
752,7812.22040892867
753,11609.1541632062
754,7898.46446717686
755,6915.83729148203
756,4615.05587936478
757,6361.19146020677
758,8532.28094284638
759,6073.2101966596
760,8301.82518826209
761,4890.84635297953
762,4736.26324877018
763,5233.78361236577
764,5503.89419898072
765,5388.75706978323
766,5447.33064489825
767,4936.05947329917
768,4166.42029986439
769,6457.72160774224
770,6611.81276286067
771,5580.18421421955
772,6044.58602489167
773,7207.87427838706
774,6064.42884499118
775,6041.00669689788
776,9027.30539227136
777,7213.21118949902
778,5417.09140835161
779,3796.85348861446
780,11139.0304535834
781,6515.09210997268
782,5534.66012938838
783,8326.13788971165
784,7696.90710129246
785,7494.37837565329
786,5924.3923428103
787,7271.81101397123
788,9190.63436991326
789,12868.1507322372
790,5090.54931909637
791,4726.05498559037
792,5360.22322207058
793,6377.21756670089
794,5782.29728360857
795,6970.89119084497
796,8739.30845086389
797,5787.34054051202
798,4105.82296111679
799,5772.54879810553
800,8628.94188184135
801,4839.26620133537
802,7504.05606472015
803,4018.81900505945
804,7097.72885773048
805,7650.28480032343
806,7227.60474576551
807,8600.49607342552
808,6379.48683315891
809,4418.91225060472
810,6601.7238089169
811,7171.03666023098
812,8872.65671657492
813,7390.18170945096
814,8182.68801630502
815,6292.10899002486
816,4491.10253331209
817,9471.09173089267
818,4422.92268306046
819,9827.39880272022
820,6243.05225968115
821,4254.69065681293
822,6995.7491461615
823,6252.05643676167
824,7467.50672747426
825,8930.08261571847
826,4057.8957354079
827,4511.09319991733
828,8006.45820597226
829,8456.0694169803
830,9515.78516430922
831,5254.67794906544
832,6057.30081757518
833,6076.61153293327
834,6640.189523026
835,5695.05237658219
836,9583.02908798715
837,8570.73787292423
838,10613.8782224263
839,4150.8857251034
840,5604.24098257144
841,0
842,8459.03796454028
843,5261.38855996993
844,10570.7201570661
845,6149.62491350427
846,5488.09379109994
847,5468.20101151707
848,5083.78984797795
849,5243.15751006227
850,6219.50388898276
851,4711.75901355743
852,5035.45115858418
853,8948.84044362041
854,6880.90545594846
855,21925.4316450387
856,6677.56077943866
857,4234.84615048751
858,8300.61379339911
859,9498.77397226195
860,7268.88465599151
861,7764.15913541531
862,6090.96211013012
863,8464.5987265931
864,8801.13308186995
865,5999.19811984469
866,5771.89361114472
867,6892.95928196717
868,8665.28849623777
869,7414.23596046455
870,8501.37207757833
871,5924.56752312905
872,4930.48323377848
873,5654.61819700838
874,10613.1696265072
875,10907.2492023579
876,10642.5552433553
877,8352.26622122439
878,4238.37420517459
879,5818.08657457284
880,4548.59450578857
881,8238.15493253549
882,11706.3640366634
883,9863.09998143812
884,6233.1810701937
885,5620.61160849214
886,4158.91948895186
887,5982.20430398482
888,11805.6938897668
889,6653.17327162774
890,5046.41903255597
891,5486.94225419603
892,8723.13606967051
893,3898.08608330005
894,7833.47046434238
895,4463.26600921247
896,6817.73205421673
897,6884.83787383246
898,5756.68008398953
899,7700.52721131608
900,7185.46943413246
901,5913.71613094973
902,7183.31774119874
903,7466.21054077154
904,11663.5465489411
905,5727.80990137021
906,8875.81381984653
907,7703.56853762777
908,9286.15763178233
909,6791.1224273148
910,9587.47217816304
911,5026.24237328988
912,5077.16042197671
913,6469.83640631787
914,5778.56457505602
915,8996.20786464227
916,8029.51540789733
917,5836.11150564267
918,7326.67871928128
919,6896.29998381901
920,9700.10947487883
921,4059.40565338481
922,14683.1842306847
923,5173.83773941432
924,6295.2906295323
925,9002.81720372679
926,4839.94480642256
927,6831.89043103422
928,6249.62385128711
929,7696.95114919624
930,5720.49905236851
931,5997.73340653088
932,7591.62536703088
933,7987.80107836904
934,7888.64686762893
935,5278.97798902724
936,7417.82926461558
937,11952.7080504404
938,6852.86611668069
939,4729.74402634632
940,6578.47907713421
941,6129.474145254
942,5804.32343457842
943,7634.04471408047
944,4074.48134684797
945,8596.47752974714
946,6627.02251310778
947,7421.84903670126
948,7884.18630596119
949,4591.55525575669
950,5920.5735692168
951,5598.8392114082
952,8774.42921377165
953,8645.0056139447
954,5307.08449030654
955,5069.16139639738
956,7389.94910336576
957,6000.64601992663
958,6814.76089944054
959,7489.40491412702
960,6742.71470783844
961,8021.37090069575
962,5893.85475835687
963,4694.21848745066
964,7060.5381479822
965,7723.61692072613
966,8444.97885650272
967,8657.32487409082
968,8312.24414134931
969,5830.73098487516
970,9181.06707094777
971,6286.55398344626
972,7420.15735316481
973,9107.00546403638
974,6308.41836585908
975,10893.8273005551
976,7827.38353055637
977,7885.63778017003
978,5670.87631041868
979,7409.25914039669
980,8129.3389038876
981,6863.83635591121
982,4163.03551899628
983,5493.14770578826
984,8279.02050037219
985,5512.44763569087
986,4448.15213832689
987,8818.45929941686
988,6749.20058276094
989,5861.19872749357
990,6230.13183704614
991,5497.1627268344
992,7797.30976562231
993,7400.13423299018
994,7140.43934768324
995,5678.98496696879
996,5405.3593227053
997,6710.96756107697
998,3898.13814206315
999,6155.58734573479
1000,5663.90823493404
1001,8637.57963321012
1002,7974.92060845891
1003,6509.17884803449
1004,12359.7364378182
1005,6339.33164240527
1006,5127.50828965398
1007,11247.9665356715
1008,7682.91997201246
1009,8684.62491288821
1010,7772.58367920095
1011,5060.55224009641
1012,6399.74515470654
1013,5675.06993011628
1014,8385.99171852109
1015,12445.8643941744
1016,5932.45600015646
1017,3437.62197113047
1018,5368.72241381927
1019,9520.20616078857
1020,8995.39276299086
1021,6549.85369074936
1022,7132.85635993484
1023,5039.63642640542
1024,5388.66454926534
1025,3533.67549948494
1026,5373.09750046041
1027,6184.94355264269
1028,7744.13848248553
1029,7313.06435524523
1030,7603.12536264606
1031,8217.93109261373
1032,9262.51322434476
1033,7929.63167991785
1034,5016.42833799899
1035,9779.1431299715
1036,11742.0458566841
1037,6087.27984334009
1038,7683.13248570781
1039,5585.30160824927
1040,6922.6415348179
1041,4195.27023413555
1042,7407.57739149177
1043,5956.61628481089
1044,9618.16367451768
1045,7489.68351217263
1046,8402.08403893406
1047,8072.0095620327
1048,5484.42541719166
1049,9327.93198609364
1050,19138.9184174732
1051,10825.973822927
1052,6108.00847613384
1053,3221.9935229914
1054,6302.31393361746
1055,8346.48469242774
1056,5624.38178636214
1057,12382.5084539423
1058,19370.0196144121
1059,4370.32758323152
1060,5587.32642982062
1061,8358.05175435007
1062,5641.31702038224
1063,9383.19266538298
1064,6871.1727095425
1065,8107.06982933335
1066,4867.53395026859
1067,6889.29820673721
1068,6138.64827682515
1069,7672.22859947864
1070,10085.5669067523
1071,6101.50429404574
1072,5769.65882690815
1073,7425.55934946467
1074,5700.48714652699
1075,5375.55300273276
1076,7875.45302242938
1077,5777.64417402786
1078,5992.74690949446
1079,7813.12951646535
1080,6422.52383347817
1081,6419.45546575542
1082,7319.62401622732
1083,7645.37560675971
1084,8459.55434003769
1085,7250.5904565484
1086,7770.86394508815
1087,5939.99235834273
1088,3878.90526914667
1089,6576.84786252183
1090,7218.94451310548
1091,6416.57828958316
1092,4711.35453156541
1093,9407.45913380655
1094,7416.61951313578
1095,9874.88475333438
1096,7488.64060859764
1097,5879.41888848232
1098,5219.61974500302
1099,4628.05186615152
1100,10097.6463552709
1101,5136.27542439765
1102,7633.74618472887
1103,15376.1273001917
1104,7550.73792700358
1105,6661.58056863911
1106,5136.17743957954
1107,4820.19808002656
1108,7132.80193313776
1109,4036.93126912947
1110,5885.21481153848
1111,10797.1115477976
1112,5339.31160769374
1113,17330.9737043643
1114,14564.1041428393
1115,4775.27614826147
1116,7284.09791195502
1117,6032.00147968569
1118,7150.68985056941
1119,6010.57898015224
1120,11447.035535296
1121,7506.73340198565
1122,10267.8154039636
1123,4451.65827189213
1124,7908.08308527784
1125,5095.31983013865
1126,8357.03142456747
1127,6798.58209181729
1128,6293.63957811245
1129,6331.5665056473
1130,6147.1852691824
1131,8749.1163891802
1132,9572.59684146953
1133,6044.19974738462
1134,10786.612815653
1135,6450.70357411491
1136,10565.4485973369
1137,5696.75833615835
1138,5747.92319117405
1139,5655.62689348165
1140,11410.5631421306
1141,6166.74719723835
1142,7657.93570486149
1143,7057.03039315156
1144,9361.86352149563
1145,4513.29690839609
1146,8570.19018912269
1147,7158.87899505698
1148,4200.9567463625
1149,14962.6968924281
1150,17178.0150537683
1151,7738.74833102426
1152,7079.08882694748
1153,9732.08968459298
1154,10858.7445320399
1155,12164.2834175927
1156,5742.51441056329
1157,8011.99658815106
1158,5841.07354618864
1159,8445.17217182973
1160,4179.78759902358
1161,6439.80997719105
1162,5984.75544235037
1163,5951.32903888501
1164,8119.49767162214
1165,5732.99156443012
1166,5139.50997207837
1167,7117.25289877235
1168,4011.95506404404
1169,5001.85054425728
1170,6353.42379142962
1171,7266.03570932782
1172,9350.47689076058
1173,8679.25074213649
1174,7578.55234307396
1175,6331.20416365208
1176,6257.1691418608
1177,12103.7228672407
1178,7937.13796382694
1179,5747.33658286204
1180,5055.67442181584
1181,7972.73025724905
1182,4819.63717461782
1183,7645.36831461115
1184,3525.05308350729
1185,5695.85639579278
1186,8358.08364166276
1187,6296.33551847918
1188,5340.38632152252
1189,9050.85012188442
1190,9708.84701115909
1191,12585.9682234334
1192,6242.24246044888
1193,9260.81717969581
1194,3402.41623370056
1195,5536.69828222548
1196,6531.28161412314
1197,4545.31986710961
1198,8343.09408818793
1199,5201.10176467433
1200,5414.32255337255
1201,9561.15454764342
1202,11798.7261670691
1203,8316.51056831193
1204,5626.0129165643
